"datetime","cond_uS_cm","temp_C","site"
"7/25/2024 6:30",1043.2,26.51,"TO"
"7/25/2024 6:40",1041.2,26.5,"TO"
"7/25/2024 6:50",1043.3,26.49,"TO"
"7/25/2024 7:00",1042,26.48,"TO"
"7/25/2024 7:10",1042.4,26.49,"TO"
"7/25/2024 7:20",1044.5,26.49,"TO"
"7/25/2024 7:30",1047.8,26.5,"TO"
"7/25/2024 7:40",1049.1,26.5,"TO"
"7/25/2024 7:50",1049.9,26.51,"TO"
"7/25/2024 8:00",1049.1,26.51,"TO"
"7/25/2024 8:10",1049,26.54,"TO"
"7/25/2024 8:20",1048.6,26.55,"TO"
"7/25/2024 8:30",1050.2,26.57,"TO"
"7/25/2024 8:40",1053.1,26.58,"TO"
"7/25/2024 8:50",1052.3,26.58,"TO"
"7/25/2024 9:00",1050.6,26.61,"TO"
"7/25/2024 9:10",1051.4,26.63,"TO"
"7/25/2024 9:20",1050.6,26.65,"TO"
"7/25/2024 9:30",1051.2,26.78,"TO"
"7/25/2024 9:40",1050.1,26.68,"TO"
"7/25/2024 9:50",1051.7,26.72,"TO"
"7/25/2024 10:00",1050.9,26.75,"TO"
"7/25/2024 10:10",1051.3,26.75,"TO"
"7/25/2024 10:20",1055.9,27.1,"TO"
"7/25/2024 10:30",1053.2,26.92,"TO"
"7/25/2024 10:40",1053.2,26.88,"TO"
"7/25/2024 10:50",1054.4,26.94,"TO"
"7/25/2024 11:00",1055.6,26.99,"TO"
"7/25/2024 11:10",1055.6,26.99,"TO"
"7/25/2024 11:20",1056.4,27.01,"TO"
"7/25/2024 11:30",1057.2,27.05,"TO"
"7/25/2024 11:40",1060,27.14,"TO"
"7/25/2024 11:50",1059.9,27.18,"TO"
"7/25/2024 12:00",1061.1,27.27,"TO"
"7/25/2024 12:10",1062.2,27.33,"TO"
"7/25/2024 12:20",1061,27.29,"TO"
"7/25/2024 12:30",1062.2,27.33,"TO"
"7/25/2024 12:40",1063.9,27.36,"TO"
"7/25/2024 12:50",1063.8,27.41,"TO"
"7/25/2024 13:00",1065,27.49,"TO"
"7/25/2024 13:10",1066.5,27.54,"TO"
"7/25/2024 13:20",1067,27.56,"TO"
"7/25/2024 13:30",1067.7,27.6,"TO"
"7/25/2024 13:40",1068.1,27.62,"TO"
"7/25/2024 13:50",1068.9,27.68,"TO"
"7/25/2024 14:00",1070,27.75,"TO"
"7/25/2024 14:10",1070.4,27.77,"TO"
"7/25/2024 14:20",1071.6,27.8,"TO"
"7/25/2024 14:30",1072.8,27.84,"TO"
"7/25/2024 14:40",1072.8,27.86,"TO"
"7/25/2024 14:50",1075.2,27.93,"TO"
"7/25/2024 15:00",1074.8,27.95,"TO"
"7/25/2024 15:10",1074.8,27.96,"TO"
"7/25/2024 15:20",1074.3,27.97,"TO"
"7/25/2024 15:30",1074.8,27.99,"TO"
"7/25/2024 15:40",1075.9,28.03,"TO"
"7/25/2024 15:50",1075.1,28.03,"TO"
"7/25/2024 16:00",1074.3,28.04,"TO"
"7/25/2024 16:10",1073.9,28.04,"TO"
"7/25/2024 16:20",1074.7,28.05,"TO"
"7/25/2024 16:30",1075.1,28.07,"TO"
"7/25/2024 16:40",1075.5,28.07,"TO"
"7/25/2024 16:50",1075.9,28.08,"TO"
"7/25/2024 17:00",1075.9,28.08,"TO"
"7/25/2024 17:10",1075.9,28.08,"TO"
"7/25/2024 17:20",1077.1,28.09,"TO"
"7/25/2024 17:30",1077.5,28.09,"TO"
"7/25/2024 17:40",1077.6,28.07,"TO"
"7/25/2024 17:50",1077.5,28.09,"TO"
"7/25/2024 18:00",1077.5,28.08,"TO"
"7/25/2024 18:10",1077.2,28.05,"TO"
"7/25/2024 18:20",1077.2,28.04,"TO"
"7/25/2024 18:30",1077.2,28.04,"TO"
"7/25/2024 18:40",1077.2,28.03,"TO"
"7/25/2024 18:50",1076.8,28.02,"TO"
"7/25/2024 19:00",1076.4,27.99,"TO"
"7/25/2024 19:10",1077.3,27.97,"TO"
"7/25/2024 19:20",1077.3,27.96,"TO"
"7/25/2024 19:30",1078.1,27.93,"TO"
"7/25/2024 19:40",1078.5,27.94,"TO"
"7/25/2024 19:50",1078.6,27.93,"TO"
"7/25/2024 20:00",1078.6,27.92,"TO"
"7/25/2024 20:10",1078.2,27.91,"TO"
"7/25/2024 20:20",1078.6,27.88,"TO"
"7/25/2024 20:30",1078.6,27.85,"TO"
"7/25/2024 20:40",1079.9,27.85,"TO"
"7/25/2024 20:50",1079.9,27.85,"TO"
"7/25/2024 21:00",1079.1,27.84,"TO"
"7/25/2024 21:10",1077.8,27.83,"TO"
"7/25/2024 21:20",1078.3,27.82,"TO"
"7/25/2024 21:30",1078.3,27.8,"TO"
"7/25/2024 21:40",1077.9,27.79,"TO"
"7/25/2024 21:50",1077.1,27.78,"TO"
"7/25/2024 22:00",1077.5,27.77,"TO"
"7/25/2024 22:10",1077.5,27.76,"TO"
"7/25/2024 22:20",1076.3,27.75,"TO"
"7/25/2024 22:30",1076.7,27.74,"TO"
"7/25/2024 22:40",1077.5,27.73,"TO"
"7/25/2024 22:50",1077.1,27.71,"TO"
"7/25/2024 23:00",1075.1,27.7,"TO"
"7/25/2024 23:10",1076.8,27.69,"TO"
"7/25/2024 23:20",1075.5,27.68,"TO"
"7/25/2024 23:30",1075.1,27.67,"TO"
"7/25/2024 23:40",1074.3,27.66,"TO"
"7/25/2024 23:50",1074.3,27.66,"TO"
"7/26/2024 0:00",1075.2,27.63,"TO"
"7/26/2024 0:10",1074.7,27.63,"TO"
"7/26/2024 0:20",1075.2,27.62,"TO"
"7/26/2024 0:30",1076,27.61,"TO"
"7/26/2024 0:40",1076.4,27.61,"TO"
"7/26/2024 0:50",1076.9,27.6,"TO"
"7/26/2024 1:00",1076.9,27.6,"TO"
"7/26/2024 1:10",1076.9,27.59,"TO"
"7/26/2024 1:20",1076.9,27.58,"TO"
"7/26/2024 1:30",1078.1,27.57,"TO"
"7/26/2024 1:40",1078.2,27.56,"TO"
"7/26/2024 1:50",1078.2,27.54,"TO"
"7/26/2024 2:00",1078.2,27.53,"TO"
"7/26/2024 2:10",1076.9,27.53,"TO"
"7/26/2024 2:20",1078.2,27.52,"TO"
"7/26/2024 2:30",1079.9,27.51,"TO"
"7/26/2024 2:40",1080.3,27.5,"TO"
"7/26/2024 2:50",1080.3,27.49,"TO"
"7/26/2024 3:00",1081.6,27.48,"TO"
"7/26/2024 3:10",1081.6,27.46,"TO"
"7/26/2024 3:20",1078.7,27.44,"TO"
"7/26/2024 3:30",1077.9,27.43,"TO"
"7/26/2024 3:40",1078.7,27.41,"TO"
"7/26/2024 3:50",1078.8,27.4,"TO"
"7/26/2024 4:00",1078.8,27.39,"TO"
"7/26/2024 4:10",1078,27.36,"TO"
"7/26/2024 4:20",1078,27.35,"TO"
"7/26/2024 4:30",1073,27.33,"TO"
"7/26/2024 4:40",1069.3,27.32,"TO"
"7/26/2024 4:50",1071.4,27.31,"TO"
"7/26/2024 5:00",1069.3,27.31,"TO"
"7/26/2024 5:10",1069.7,27.29,"TO"
"7/26/2024 5:20",1068.9,27.28,"TO"
"7/26/2024 5:30",1068.5,27.26,"TO"
"7/26/2024 5:40",1067.7,27.25,"TO"
"7/26/2024 5:50",1066.9,27.24,"TO"
"7/26/2024 6:00",1066.9,27.23,"TO"
"7/26/2024 6:10",1068.6,27.22,"TO"
"7/26/2024 6:20",1067.8,27.19,"TO"
"7/26/2024 6:30",1067,27.18,"TO"
"7/26/2024 6:40",1067,27.18,"TO"
"7/26/2024 6:50",1067.4,27.17,"TO"
"7/26/2024 7:00",1068.7,27.16,"TO"
"7/26/2024 7:10",1067.8,27.15,"TO"
"7/26/2024 7:20",1068.3,27.14,"TO"
"7/26/2024 7:30",1068.7,27.15,"TO"
"7/26/2024 7:40",1068.3,27.15,"TO"
"7/26/2024 7:50",1066.2,27.15,"TO"
"7/26/2024 8:00",1066.2,27.15,"TO"
"7/26/2024 8:10",1067,27.16,"TO"
"7/26/2024 8:20",1067.4,27.16,"TO"
"7/26/2024 8:30",1065.7,27.18,"TO"
"7/26/2024 8:40",1065.7,27.18,"TO"
"7/26/2024 8:50",1064.5,27.2,"TO"
"7/26/2024 9:00",1064.5,27.2,"TO"
"7/26/2024 9:10",1064.4,27.23,"TO"
"7/26/2024 9:20",1064.4,27.24,"TO"
"7/26/2024 9:30",1064.4,27.28,"TO"
"7/26/2024 9:40",1064.4,27.28,"TO"
"7/26/2024 9:50",1063.9,27.28,"TO"
"7/26/2024 10:00",1063.5,27.32,"TO"
"7/26/2024 10:10",1063.1,27.31,"TO"
"7/26/2024 10:20",1064.3,27.34,"TO"
"7/26/2024 10:30",1064.7,27.36,"TO"
"7/26/2024 10:40",1070,27.42,"TO"
"7/26/2024 10:50",1069.6,27.45,"TO"
"7/26/2024 11:00",1069,27.56,"TO"
"7/26/2024 11:10",1073.2,27.53,"TO"
"7/26/2024 11:20",1076.1,27.58,"TO"
"7/26/2024 11:30",1073.6,27.58,"TO"
"7/26/2024 11:40",1075.2,27.63,"TO"
"7/26/2024 11:50",1074.3,27.67,"TO"
"7/26/2024 12:00",1077,27.79,"TO"
"7/26/2024 12:10",1079.9,27.83,"TO"
"7/26/2024 12:20",1084.4,27.86,"TO"
"7/26/2024 12:30",1083.2,27.87,"TO"
"7/26/2024 12:40",1084.8,27.94,"TO"
"7/26/2024 12:50",1084.7,27.96,"TO"
"7/26/2024 13:00",1085.5,28.02,"TO"
"7/26/2024 13:10",1087.9,28.1,"TO"
"7/26/2024 13:20",1088.7,28.1,"TO"
"7/26/2024 13:30",1090,28.1,"TO"
"7/26/2024 13:40",1091.1,28.17,"TO"
"7/26/2024 13:50",1091.9,28.24,"TO"
"7/26/2024 14:00",1092.3,28.28,"TO"
"7/26/2024 14:10",1094.3,28.3,"TO"
"7/26/2024 14:20",1097.2,28.35,"TO"
"7/26/2024 14:30",1096.7,28.38,"TO"
"7/26/2024 14:40",1097.1,28.41,"TO"
"7/26/2024 14:50",1097.9,28.45,"TO"
"7/26/2024 15:00",1097.8,28.49,"TO"
"7/26/2024 15:10",1097.4,28.5,"TO"
"7/26/2024 15:20",1098.6,28.52,"TO"
"7/26/2024 15:30",1099,28.55,"TO"
"7/26/2024 15:40",1098.2,28.5,"TO"
"7/26/2024 15:50",1097.8,28.53,"TO"
"7/26/2024 16:00",1096.5,28.58,"TO"
"7/26/2024 16:10",1098.5,28.58,"TO"
"7/26/2024 16:20",1100.1,28.66,"TO"
"7/26/2024 16:30",1098.9,28.62,"TO"
"7/26/2024 16:40",1101,28.64,"TO"
"7/26/2024 16:50",1100.2,28.61,"TO"
"7/26/2024 17:00",1101.4,28.64,"TO"
"7/26/2024 17:10",1101,28.64,"TO"
"7/26/2024 17:20",1099.8,28.59,"TO"
"7/26/2024 17:30",1100.2,28.61,"TO"
"7/26/2024 17:40",1101,28.62,"TO"
"7/26/2024 17:50",1100.2,28.59,"TO"
"7/26/2024 18:00",1099.8,28.58,"TO"
"7/26/2024 18:10",1099.8,28.55,"TO"
"7/26/2024 18:20",1099.8,28.54,"TO"
"7/26/2024 18:30",1099.9,28.52,"TO"
"7/26/2024 18:40",1099.5,28.5,"TO"
"7/26/2024 18:50",1099.5,28.46,"TO"
"7/26/2024 19:00",1099.1,28.45,"TO"
"7/26/2024 19:10",1099.1,28.42,"TO"
"7/26/2024 19:20",1099.1,28.42,"TO"
"7/26/2024 19:30",1098.3,28.39,"TO"
"7/26/2024 19:40",1098.4,28.38,"TO"
"7/26/2024 19:50",1100,28.37,"TO"
"7/26/2024 20:00",1101.3,28.36,"TO"
"7/26/2024 20:10",1102.1,28.34,"TO"
"7/26/2024 20:20",1103,28.33,"TO"
"7/26/2024 20:30",1098,28.3,"TO"
"7/26/2024 20:40",1098.5,28.3,"TO"
"7/26/2024 20:50",1099.3,28.28,"TO"
"7/26/2024 21:00",1099.3,28.27,"TO"
"7/26/2024 21:10",1099.3,28.26,"TO"
"7/26/2024 21:20",1098.9,28.25,"TO"
"7/26/2024 21:30",1099.4,28.22,"TO"
"7/26/2024 21:40",1099.4,28.22,"TO"
"7/26/2024 21:50",1100.6,28.21,"TO"
"7/26/2024 22:00",1099.8,28.2,"TO"
"7/26/2024 22:10",1101.1,28.19,"TO"
"7/26/2024 22:20",1099.4,28.17,"TO"
"7/26/2024 22:30",1099,28.16,"TO"
"7/26/2024 22:40",1099.9,28.14,"TO"
"7/26/2024 22:50",1099.9,28.13,"TO"
"7/26/2024 23:00",1099.5,28.12,"TO"
"7/26/2024 23:10",1095.8,28.1,"TO"
"7/26/2024 23:20",1094.6,28.09,"TO"
"7/26/2024 23:30",1095,28.08,"TO"
"7/26/2024 23:40",1093.8,28.05,"TO"
"7/26/2024 23:50",1093.8,28.05,"TO"
"7/27/2024 0:00",1094.2,28.03,"TO"
"7/27/2024 0:10",1094.6,28.02,"TO"
"7/27/2024 0:20",1094.6,28.02,"TO"
"7/27/2024 0:30",1097.1,28.01,"TO"
"7/27/2024 0:40",1098.4,28,"TO"
"7/27/2024 0:50",1098.4,27.97,"TO"
"7/27/2024 1:00",1096.8,27.96,"TO"
"7/27/2024 1:10",1096.4,27.95,"TO"
"7/27/2024 1:20",1096,27.94,"TO"
"7/27/2024 1:30",1096.4,27.93,"TO"
"7/27/2024 1:40",1096.4,27.92,"TO"
"7/27/2024 1:50",1096.8,27.91,"TO"
"7/27/2024 2:00",1097.7,27.88,"TO"
"7/27/2024 2:10",1096.1,27.86,"TO"
"7/27/2024 2:20",1094,27.84,"TO"
"7/27/2024 2:30",1094,27.83,"TO"
"7/27/2024 2:40",1095.7,27.8,"TO"
"7/27/2024 2:50",1096.6,27.8,"TO"
"7/27/2024 3:00",1095.8,27.77,"TO"
"7/27/2024 3:10",1094.1,27.76,"TO"
"7/27/2024 3:20",1095,27.74,"TO"
"7/27/2024 3:30",1094.2,27.71,"TO"
"7/27/2024 3:40",1093.3,27.7,"TO"
"7/27/2024 3:50",1092.9,27.69,"TO"
"7/27/2024 4:00",1093,27.66,"TO"
"7/27/2024 4:10",1091.8,27.65,"TO"
"7/27/2024 4:20",1091.4,27.62,"TO"
"7/27/2024 4:30",1091,27.6,"TO"
"7/27/2024 4:40",1091.4,27.6,"TO"
"7/27/2024 4:50",1091.8,27.58,"TO"
"7/27/2024 5:00",1091,27.57,"TO"
"7/27/2024 5:10",1090.6,27.54,"TO"
"7/27/2024 5:20",1090.6,27.53,"TO"
"7/27/2024 5:30",1089.4,27.52,"TO"
"7/27/2024 5:40",1089.4,27.49,"TO"
"7/27/2024 5:50",1089.4,27.49,"TO"
"7/27/2024 6:00",1089.1,27.46,"TO"
"7/27/2024 6:10",1089.9,27.43,"TO"
"7/27/2024 6:20",1089.9,27.42,"TO"
"7/27/2024 6:30",1088.7,27.42,"TO"
"7/27/2024 6:40",1088.7,27.41,"TO"
"7/27/2024 6:50",1087.9,27.4,"TO"
"7/27/2024 7:00",1087.9,27.39,"TO"
"7/27/2024 7:10",1087.1,27.37,"TO"
"7/27/2024 7:20",1085,27.36,"TO"
"7/27/2024 7:30",1088.4,27.35,"TO"
"7/27/2024 7:40",1090.4,27.36,"TO"
"7/27/2024 7:50",1089.6,27.37,"TO"
"7/27/2024 8:00",1091.7,27.37,"TO"
"7/27/2024 8:10",1095,27.4,"TO"
"7/27/2024 8:20",1096.6,27.41,"TO"
"7/27/2024 8:30",1094.5,27.44,"TO"
"7/27/2024 8:40",1096.6,27.45,"TO"
"7/27/2024 8:50",1100.7,27.45,"TO"
"7/27/2024 9:00",1100.2,27.51,"TO"
"7/27/2024 9:10",1095.7,27.49,"TO"
"7/27/2024 9:20",1094,27.51,"TO"
"7/27/2024 9:30",1093.5,27.54,"TO"
"7/27/2024 9:40",1093.9,27.58,"TO"
"7/27/2024 9:50",1091.4,27.58,"TO"
"7/27/2024 10:00",1091.8,27.58,"TO"
"7/27/2024 10:10",1094.3,27.6,"TO"
"7/27/2024 10:20",1094.2,27.65,"TO"
"7/27/2024 10:30",1091.7,27.66,"TO"
"7/27/2024 10:40",1091.7,27.71,"TO"
"7/27/2024 10:50",1093.7,27.75,"TO"
"7/27/2024 11:00",1093.7,27.76,"TO"
"7/27/2024 11:10",1098.2,27.79,"TO"
"7/27/2024 11:20",1099,27.86,"TO"
"7/27/2024 11:30",1096.5,27.86,"TO"
"7/27/2024 11:40",1099.7,27.93,"TO"
"7/27/2024 11:50",1102.2,27.96,"TO"
"7/27/2024 12:00",1102.5,28.02,"TO"
"7/27/2024 12:10",1102.9,28.02,"TO"
"7/27/2024 12:20",1104.1,28.08,"TO"
"7/27/2024 12:30",1105.3,28.1,"TO"
"7/27/2024 12:40",1107.4,28.14,"TO"
"7/27/2024 12:50",1107.3,28.19,"TO"
"7/27/2024 13:00",1107.7,28.25,"TO"
"7/27/2024 13:10",1110.1,28.29,"TO"
"7/27/2024 13:20",1109.7,28.32,"TO"
"7/27/2024 13:30",1112.1,28.35,"TO"
"7/27/2024 13:40",1117.5,28.37,"TO"
"7/27/2024 13:50",1118.7,28.43,"TO"
"7/27/2024 14:00",1119.8,28.5,"TO"
"7/27/2024 14:10",1121,28.52,"TO"
"7/27/2024 14:20",1119.8,28.55,"TO"
"7/27/2024 14:30",1120.9,28.6,"TO"
"7/27/2024 14:40",1122.2,28.61,"TO"
"7/27/2024 14:50",1125.5,28.62,"TO"
"7/27/2024 15:00",1125.5,28.64,"TO"
"7/27/2024 15:10",1125.8,28.69,"TO"
"7/27/2024 15:20",1125.9,28.67,"TO"
"7/27/2024 15:30",1126.3,28.68,"TO"
"7/27/2024 15:40",1125.4,28.7,"TO"
"7/27/2024 15:50",1127.9,28.71,"TO"
"7/27/2024 16:00",1128.3,28.73,"TO"
"7/27/2024 16:10",1128.7,28.72,"TO"
"7/27/2024 16:20",1129.1,28.75,"TO"
"7/27/2024 16:30",1129.1,28.75,"TO"
"7/27/2024 16:40",1128.7,28.75,"TO"
"7/27/2024 16:50",1128.7,28.73,"TO"
"7/27/2024 17:00",1127.9,28.72,"TO"
"7/27/2024 17:10",1127,28.71,"TO"
"7/27/2024 17:20",1126.2,28.7,"TO"
"7/27/2024 17:30",1125.4,28.67,"TO"
"7/27/2024 17:40",1125.5,28.66,"TO"
"7/27/2024 17:50",1125,28.64,"TO"
"7/27/2024 18:00",1124.2,28.62,"TO"
"7/27/2024 18:10",1125.1,28.6,"TO"
"7/27/2024 18:20",1125.1,28.59,"TO"
"7/27/2024 18:30",1124.3,28.55,"TO"
"7/27/2024 18:40",1124.4,28.53,"TO"
"7/27/2024 18:50",1124.4,28.51,"TO"
"7/27/2024 19:00",1124.4,28.5,"TO"
"7/27/2024 19:10",1124.8,28.47,"TO"
"7/27/2024 19:20",1124.5,28.44,"TO"
"7/27/2024 19:30",1124.1,28.41,"TO"
"7/27/2024 19:40",1122.9,28.38,"TO"
"7/27/2024 19:50",1122.5,28.35,"TO"
"7/27/2024 20:00",1122.1,28.34,"TO"
"7/27/2024 20:10",1122.5,28.32,"TO"
"7/27/2024 20:20",1121.3,28.29,"TO"
"7/27/2024 20:30",1121.3,28.27,"TO"
"7/27/2024 20:40",1120.5,28.26,"TO"
"7/27/2024 20:50",1120.6,28.24,"TO"
"7/27/2024 21:00",1121.8,28.21,"TO"
"7/27/2024 21:10",1120.2,28.19,"TO"
"7/27/2024 21:20",1119.8,28.17,"TO"
"7/27/2024 21:30",1119.4,28.14,"TO"
"7/27/2024 21:40",1119.4,28.13,"TO"
"7/27/2024 21:50",1121.1,28.12,"TO"
"7/27/2024 22:00",1120.7,28.1,"TO"
"7/27/2024 22:10",1121.2,28.07,"TO"
"7/27/2024 22:20",1120.8,28.05,"TO"
"7/27/2024 22:30",1119.1,28.04,"TO"
"7/27/2024 22:40",1119.1,28.03,"TO"
"7/27/2024 22:50",1117.9,28.01,"TO"
"7/27/2024 23:00",1117.5,28,"TO"
"7/27/2024 23:10",1118,27.97,"TO"
"7/27/2024 23:20",1114.7,27.95,"TO"
"7/27/2024 23:30",1114.7,27.93,"TO"
"7/27/2024 23:40",1114.7,27.93,"TO"
"7/27/2024 23:50",1114.7,27.91,"TO"
"7/28/2024 0:00",1113.1,27.88,"TO"
"7/28/2024 0:10",1110.2,27.86,"TO"
"7/28/2024 0:20",1109,27.84,"TO"
"7/28/2024 0:30",1109,27.82,"TO"
"7/28/2024 0:40",1107.8,27.79,"TO"
"7/28/2024 0:50",1105.7,27.76,"TO"
"7/28/2024 1:00",1104.5,27.75,"TO"
"7/28/2024 1:10",1103.7,27.73,"TO"
"7/28/2024 1:20",1103.7,27.7,"TO"
"7/28/2024 1:30",1103.8,27.68,"TO"
"7/28/2024 1:40",1104.6,27.67,"TO"
"7/28/2024 1:50",1105.9,27.66,"TO"
"7/28/2024 2:00",1107.6,27.63,"TO"
"7/28/2024 2:10",1108,27.62,"TO"
"7/28/2024 2:20",1107.2,27.6,"TO"
"7/28/2024 2:30",1107.6,27.58,"TO"
"7/28/2024 2:40",1107.7,27.56,"TO"
"7/28/2024 2:50",1108.5,27.53,"TO"
"7/28/2024 3:00",1110.2,27.52,"TO"
"7/28/2024 3:10",1112.3,27.52,"TO"
"7/28/2024 3:20",1113.1,27.5,"TO"
"7/28/2024 3:30",1111.9,27.5,"TO"
"7/28/2024 3:40",1087.9,27.39,"TO"
"7/28/2024 3:50",1086.3,27.37,"TO"
"7/28/2024 4:00",1085.9,27.35,"TO"
"7/28/2024 4:10",1089.6,27.35,"TO"
"7/28/2024 4:20",1091.7,27.35,"TO"
"7/28/2024 4:30",1095,27.34,"TO"
"7/28/2024 4:40",1095.9,27.32,"TO"
"7/28/2024 4:50",1095.1,27.28,"TO"
"7/28/2024 5:00",1093.9,27.27,"TO"
"7/28/2024 5:10",1093.9,27.25,"TO"
"7/28/2024 5:20",1092.7,27.23,"TO"
"7/28/2024 5:30",1092.3,27.2,"TO"
"7/28/2024 5:40",1090.6,27.18,"TO"
"7/28/2024 5:50",1088.2,27.15,"TO"
"7/28/2024 6:00",1086.2,27.11,"TO"
"7/28/2024 6:10",1079.1,27.07,"TO"
"7/28/2024 6:20",1079.1,27.07,"TO"
"7/28/2024 6:30",1076.3,27.05,"TO"
"7/28/2024 6:40",1077.5,27.03,"TO"
"7/28/2024 6:50",1077.5,27.02,"TO"
"7/28/2024 7:00",1078.8,27.02,"TO"
"7/28/2024 7:10",1079.2,27.02,"TO"
"7/28/2024 7:20",1081.3,27.02,"TO"
"7/28/2024 7:30",1079.6,27.01,"TO"
"7/28/2024 7:40",1081.3,27.02,"TO"
"7/28/2024 7:50",1081.3,27.02,"TO"
"7/28/2024 8:00",1082.1,27.03,"TO"
"7/28/2024 8:10",1082.9,27.02,"TO"
"7/28/2024 8:20",1082.5,27.05,"TO"
"7/28/2024 8:30",1083.3,27.05,"TO"
"7/28/2024 8:40",1080.8,27.06,"TO"
"7/28/2024 8:50",1080.4,27.05,"TO"
"7/28/2024 9:00",1080.7,27.16,"TO"
"7/28/2024 9:10",1072.1,27.09,"TO"
"7/28/2024 9:20",1075.4,27.1,"TO"
"7/28/2024 9:30",1077.4,27.12,"TO"
"7/28/2024 9:40",1075.8,27.11,"TO"
"7/28/2024 9:50",1071.6,27.11,"TO"
"7/28/2024 10:00",1078.6,27.14,"TO"
"7/28/2024 10:10",1076.6,27.12,"TO"
"7/28/2024 10:20",1079.9,27.14,"TO"
"7/28/2024 10:30",1080.6,27.25,"TO"
"7/28/2024 10:40",1078.9,27.26,"TO"
"7/28/2024 10:50",1075.9,27.37,"TO"
"7/28/2024 11:00",1076.4,27.32,"TO"
"7/28/2024 11:10",1076.4,27.31,"TO"
"7/28/2024 11:20",1078.8,27.36,"TO"
"7/28/2024 11:30",1077.5,27.37,"TO"
"7/28/2024 11:40",1077.4,27.45,"TO"
"7/28/2024 11:50",1078.2,27.49,"TO"
"7/28/2024 12:00",1078.7,27.49,"TO"
"7/28/2024 12:10",1078.6,27.54,"TO"
"7/28/2024 12:20",1078.6,27.57,"TO"
"7/28/2024 12:30",1078.9,27.59,"TO"
"7/28/2024 12:40",1081,27.63,"TO"
"7/28/2024 12:50",1081.3,27.67,"TO"
"7/28/2024 13:00",1084.2,27.74,"TO"
"7/28/2024 13:10",1085.4,27.77,"TO"
"7/28/2024 13:20",1085,27.76,"TO"
"7/28/2024 13:30",1086.2,27.79,"TO"
"7/28/2024 13:40",1087.8,27.84,"TO"
"7/28/2024 13:50",1089,27.88,"TO"
"7/28/2024 14:00",1089,27.91,"TO"
"7/28/2024 14:10",1090.2,27.92,"TO"
"7/28/2024 14:20",1090.9,27.99,"TO"
"7/28/2024 14:30",1091.7,28.02,"TO"
"7/28/2024 14:40",1092.5,28.05,"TO"
"7/28/2024 14:50",1092.9,28.08,"TO"
"7/28/2024 15:00",1093.7,28.11,"TO"
"7/28/2024 15:10",1093.7,28.11,"TO"
"7/28/2024 15:20",1094.5,28.12,"TO"
"7/28/2024 15:30",1094.1,28.14,"TO"
"7/28/2024 15:40",1094.1,28.13,"TO"
"7/28/2024 15:50",1093.2,28.14,"TO"
"7/28/2024 16:00",1093.7,28.14,"TO"
"7/28/2024 16:10",1093.6,28.16,"TO"
"7/28/2024 16:20",1093.3,28.13,"TO"
"7/28/2024 16:30",1092.4,28.12,"TO"
"7/28/2024 16:40",1094.5,28.12,"TO"
"7/28/2024 16:50",1094.5,28.12,"TO"
"7/28/2024 17:00",1093.7,28.09,"TO"
"7/28/2024 17:10",1093.8,28.05,"TO"
"7/28/2024 17:20",1093,28.01,"TO"
"7/28/2024 17:30",1092.6,27.99,"TO"
"7/28/2024 17:40",1091.8,27.97,"TO"
"7/28/2024 17:50",1091.8,27.95,"TO"
"7/28/2024 18:00",1091,27.93,"TO"
"7/28/2024 18:10",1090.2,27.91,"TO"
"7/28/2024 18:20",1091,27.91,"TO"
"7/28/2024 18:30",1090.7,27.87,"TO"
"7/28/2024 18:40",1089.9,27.85,"TO"
"7/28/2024 18:50",1089.5,27.83,"TO"
"7/28/2024 19:00",1089.9,27.82,"TO"
"7/28/2024 19:10",1089.9,27.79,"TO"
"7/28/2024 19:20",1091.2,27.77,"TO"
"7/28/2024 19:30",1090.8,27.75,"TO"
"7/28/2024 19:40",1090.8,27.73,"TO"
"7/28/2024 19:50",1090.4,27.7,"TO"
"7/28/2024 20:00",1090,27.69,"TO"
"7/28/2024 20:10",1088.4,27.67,"TO"
"7/28/2024 20:20",1088.4,27.65,"TO"
"7/28/2024 20:30",1086.8,27.61,"TO"
"7/28/2024 20:40",1086,27.58,"TO"
"7/28/2024 20:50",1085.2,27.57,"TO"
"7/28/2024 21:00",1084.8,27.54,"TO"
"7/28/2024 21:10",1084.4,27.52,"TO"
"7/28/2024 21:20",1083.6,27.5,"TO"
"7/28/2024 21:30",1083.2,27.48,"TO"
"7/28/2024 21:40",1083.7,27.45,"TO"
"7/28/2024 21:50",1082,27.43,"TO"
"7/28/2024 22:00",1083.7,27.42,"TO"
"7/28/2024 22:10",1083.3,27.41,"TO"
"7/28/2024 22:20",1082.9,27.4,"TO"
"7/28/2024 22:30",1083.8,27.37,"TO"
"7/28/2024 22:40",1083,27.35,"TO"
"7/28/2024 22:50",1083.8,27.34,"TO"
"7/28/2024 23:00",1083,27.33,"TO"
"7/28/2024 23:10",1084.3,27.31,"TO"
"7/28/2024 23:20",1084.3,27.29,"TO"
"7/28/2024 23:30",1085.1,27.28,"TO"
"7/28/2024 23:40",1086.4,27.28,"TO"
"7/28/2024 23:50",1086,27.26,"TO"
"7/29/2024 0:00",1086.4,27.24,"TO"
"7/29/2024 0:10",1086.4,27.23,"TO"
"7/29/2024 0:20",1085.6,27.2,"TO"
"7/29/2024 0:30",1086.5,27.19,"TO"
"7/29/2024 0:40",1086.1,27.17,"TO"
